1000
2.189477e-05 4.154818e-12 -2.077409e-12
2.214855e-05 4.350829e-12 -2.175414e-12
2.240528e-05 4.556087e-12 -2.278043e-12
2.266498e-05 4.771028e-12 -2.385514e-12
2.292769e-05 4.996110e-12 -2.498055e-12
2.319345e-05 5.231811e-12 -2.615905e-12
2.346229e-05 5.478631e-12 -2.739315e-12
2.373424e-05 5.737095e-12 -2.868547e-12
2.400935e-05 6.007753e-12 -3.003876e-12
2.428764e-05 6.291179e-12 -3.145590e-12
2.456916e-05 6.587977e-12 -3.293988e-12
2.485395e-05 6.898776e-12 -3.449388e-12
2.514203e-05 7.224239e-12 -3.612119e-12
2.543346e-05 7.565055e-12 -3.782528e-12
2.572826e-05 7.921950e-12 -3.960975e-12
2.602648e-05 8.295682e-12 -4.147841e-12
2.632815e-05 8.687046e-12 -4.343523e-12
2.663333e-05 9.096873e-12 -4.548436e-12
2.694204e-05 9.526034e-12 -4.763017e-12
2.725433e-05 9.975442e-12 -4.987721e-12
2.757023e-05 1.044605e-11 -5.223025e-12
2.788980e-05 1.093886e-11 -5.469431e-12
2.821308e-05 1.145492e-11 -5.727461e-12
2.854010e-05 1.199533e-11 -5.997664e-12
2.887091e-05 1.256123e-11 -6.280615e-12
2.920556e-05 1.315383e-11 -6.576914e-12
2.954408e-05 1.377438e-11 -6.887192e-12
2.988653e-05 1.442421e-11 -7.212107e-12
3.023295e-05 1.510470e-11 -7.552351e-12
3.058338e-05 1.581729e-11 -7.908647e-12
3.093788e-05 1.656350e-11 -8.281751e-12
3.129648e-05 1.734492e-11 -8.672458e-12
3.165924e-05 1.816319e-11 -9.081596e-12
3.202621e-05 1.902007e-11 -9.510037e-12
3.239743e-05 1.991738e-11 -9.958690e-12
3.277295e-05 2.085702e-11 -1.042851e-11
3.315282e-05 2.184098e-11 -1.092049e-11
3.353710e-05 2.287137e-11 -1.143569e-11
3.392583e-05 2.395037e-11 -1.197518e-11
3.431907e-05 2.508027e-11 -1.254013e-11
3.471687e-05 2.626347e-11 -1.313174e-11
3.511928e-05 2.750250e-11 -1.375125e-11
3.552635e-05 2.879998e-11 -1.439999e-11
3.593814e-05 3.015867e-11 -1.507933e-11
3.635470e-05 3.158146e-11 -1.579073e-11
3.677609e-05 3.307137e-11 -1.653568e-11
3.720237e-05 3.463157e-11 -1.731578e-11
3.763358e-05 3.626537e-11 -1.813269e-11
3.806980e-05 3.797626e-11 -1.898813e-11
3.851107e-05 3.976785e-11 -1.988393e-11
3.895746e-05 4.164397e-11 -2.082199e-11
3.940902e-05 4.360860e-11 -2.180430e-11
3.986581e-05 4.566591e-11 -2.283296e-11
4.032790e-05 4.782028e-11 -2.391014e-11
4.079535e-05 5.007628e-11 -2.503814e-11
4.126821e-05 5.243872e-11 -2.621936e-11
4.174655e-05 5.491261e-11 -2.745630e-11
4.223044e-05 5.750321e-11 -2.875160e-11
4.271994e-05 6.021602e-11 -3.010801e-11
4.321511e-05 6.305682e-11 -3.152841e-11
4.371602e-05 6.603163e-11 -3.301582e-11
4.422274e-05 6.914679e-11 -3.457339e-11
4.473533e-05 7.240891e-11 -3.620445e-11
4.525386e-05 7.582492e-11 -3.791246e-11
4.577841e-05 7.940209e-11 -3.970105e-11
4.630903e-05 8.314802e-11 -4.157401e-11
4.684580e-05 8.707068e-11 -4.353534e-11
4.738880e-05 9.117839e-11 -4.558919e-11
4.793808e-05 9.547988e-11 -4.773994e-11
4.849374e-05 9.998431e-11 -4.999215e-11
4.905584e-05 1.047012e-10 -5.235062e-11
4.962445e-05 1.096407e-10 -5.482035e-11
5.019965e-05 1.148132e-10 -5.740659e-11
5.078152e-05 1.202297e-10 -6.011485e-11
5.137014e-05 1.259017e-10 -6.295087e-11
5.196557e-05 1.318414e-10 -6.592068e-11
5.256791e-05 1.380612e-10 -6.903060e-11
5.317723e-05 1.445745e-10 -7.228724e-11
5.379362e-05 1.513950e-10 -7.569751e-11
5.441714e-05 1.585373e-10 -7.926867e-11
5.504790e-05 1.660166e-10 -8.300830e-11
5.568596e-05 1.738487e-10 -8.692436e-11
5.633143e-05 1.820503e-10 -9.102516e-11
5.698437e-05 1.906389e-10 -9.531943e-11
5.764488e-05 1.996326e-10 -9.981628e-11
5.831305e-05 2.090506e-10 -1.045253e-10
5.898896e-05 2.189129e-10 -1.094564e-10
5.967271e-05 2.292404e-10 -1.146202e-10
6.036439e-05 2.400552e-10 -1.200276e-10
6.106408e-05 2.513803e-10 -1.256901e-10
6.177188e-05 2.632395e-10 -1.316198e-10
6.248788e-05 2.756583e-10 -1.378291e-10
6.321218e-05 2.886629e-10 -1.443315e-10
6.394488e-05 3.022811e-10 -1.511405e-10
6.468608e-05 3.165417e-10 -1.582708e-10
6.543586e-05 3.314750e-10 -1.657375e-10
6.619433e-05 3.471129e-10 -1.735565e-10
6.696160e-05 3.634885e-10 -1.817443e-10
6.773776e-05 3.806367e-10 -1.903183e-10
6.852292e-05 3.985938e-10 -1.992969e-10
6.931717e-05 4.173981e-10 -2.086991e-10
7.012064e-05 4.370896e-10 -2.185448e-10
7.093341e-05 4.577100e-10 -2.288550e-10
7.175561e-05 4.793032e-10 -2.396516e-10
7.258734e-05 5.019151e-10 -2.509575e-10
7.342870e-05 5.255937e-10 -2.627968e-10
7.427982e-05 5.503894e-10 -2.751947e-10
7.514081e-05 5.763549e-10 -2.881774e-10
7.601178e-05 6.035453e-10 -3.017727e-10
7.689284e-05 6.320185e-10 -3.160093e-10
7.778411e-05 6.618350e-10 -3.309175e-10
7.868572e-05 6.930581e-10 -3.465290e-10
7.959777e-05 7.257542e-10 -3.628771e-10
8.052040e-05 7.599927e-10 -3.799964e-10
8.145372e-05 7.958466e-10 -3.979233e-10
8.239786e-05 8.333918e-10 -4.166959e-10
8.335294e-05 8.727083e-10 -4.363542e-10
8.431909e-05 9.138797e-10 -4.569398e-10
8.529644e-05 9.569933e-10 -4.784967e-10
8.628513e-05 1.002141e-09 -5.010705e-10
8.728527e-05 1.049418e-09 -5.247092e-10
8.829700e-05 1.098926e-09 -5.494631e-10
8.932046e-05 1.150770e-09 -5.753849e-10
9.035578e-05 1.205059e-09 -6.025295e-10
9.140311e-05 1.261909e-09 -6.309547e-10
9.246257e-05 1.321442e-09 -6.607209e-10
9.353432e-05 1.383783e-09 -6.918913e-10
9.461848e-05 1.449065e-09 -7.245323e-10
9.571522e-05 1.517426e-09 -7.587131e-10
9.682466e-05 1.589013e-09 -7.945065e-10
9.794697e-05 1.663977e-09 -8.319885e-10
9.908228e-05 1.742477e-09 -8.712387e-10
1.002308e-04 1.824681e-09 -9.123406e-10
1.013925e-04 1.910763e-09 -9.553815e-10
1.025678e-04 2.000906e-09 -1.000453e-09
1.037567e-04 2.095301e-09 -1.047651e-09
1.049593e-04 2.194150e-09 -1.097075e-09
1.061759e-04 2.297662e-09 -1.148831e-09
1.074066e-04 2.406057e-09 -1.203028e-09
1.086516e-04 2.519566e-09 -1.259783e-09
1.099110e-04 2.638430e-09 -1.319215e-09
1.111850e-04 2.762901e-09 -1.381450e-09
1.124737e-04 2.893244e-09 -1.446622e-09
1.137774e-04 3.029737e-09 -1.514868e-09
1.150962e-04 3.172668e-09 -1.586334e-09
1.164303e-04 3.322343e-09 -1.661171e-09
1.177799e-04 3.479078e-09 -1.739539e-09
1.191451e-04 3.643208e-09 -1.821604e-09
1.205261e-04 3.815081e-09 -1.907540e-09
1.219231e-04 3.995062e-09 -1.997531e-09
1.233363e-04 4.183533e-09 -2.091767e-09
1.247660e-04 4.380896e-09 -2.190448e-09
1.262121e-04 4.587570e-09 -2.293785e-09
1.276751e-04 4.803994e-09 -2.401997e-09
1.291550e-04 5.030627e-09 -2.515314e-09
1.306520e-04 5.267952e-09 -2.633976e-09
1.321664e-04 5.516474e-09 -2.758237e-09
1.336984e-04 5.776719e-09 -2.888359e-09
1.352481e-04 6.049242e-09 -3.024621e-09
1.368158e-04 6.334621e-09 -3.167310e-09
1.384016e-04 6.633462e-09 -3.316731e-09
1.400058e-04 6.946402e-09 -3.473201e-09
1.416287e-04 7.274106e-09 -3.637053e-09
1.432703e-04 7.617268e-09 -3.808634e-09
1.449310e-04 7.976620e-09 -3.988310e-09
1.466109e-04 8.352924e-09 -4.176462e-09
1.483103e-04 8.746980e-09 -4.373490e-09
1.500293e-04 9.159626e-09 -4.579813e-09
1.517683e-04 9.591739e-09 -4.795869e-09
1.535275e-04 1.004424e-08 -5.022118e-09
1.553071e-04 1.051808e-08 -5.259041e-09
1.571072e-04 1.101428e-08 -5.507140e-09
1.589283e-04 1.153389e-08 -5.766943e-09
1.607704e-04 1.207800e-08 -6.039002e-09
1.626340e-04 1.264779e-08 -6.323896e-09
1.645191e-04 1.324446e-08 -6.622230e-09
1.664260e-04 1.386928e-08 -6.934638e-09
1.683551e-04 1.452357e-08 -7.261783e-09
1.703065e-04 1.520872e-08 -7.604362e-09
1.722805e-04 1.592620e-08 -7.963102e-09
1.742775e-04 1.667753e-08 -8.338765e-09
1.762975e-04 1.746430e-08 -8.732150e-09
1.783410e-04 1.828819e-08 -9.144093e-09
1.804082e-04 1.915094e-08 -9.575469e-09
1.824993e-04 2.005439e-08 -1.002720e-08
1.846147e-04 2.100046e-08 -1.050023e-08
1.867546e-04 2.199117e-08 -1.099558e-08
1.889193e-04 2.302861e-08 -1.151430e-08
1.911091e-04 2.411498e-08 -1.205749e-08
1.933242e-04 2.525261e-08 -1.262631e-08
1.955651e-04 2.644391e-08 -1.322195e-08
1.978319e-04 2.769140e-08 -1.384570e-08
2.001250e-04 2.899775e-08 -1.449887e-08
2.024447e-04 3.036572e-08 -1.518286e-08
2.047912e-04 3.179822e-08 -1.589911e-08
2.071650e-04 3.329830e-08 -1.664915e-08
2.095662e-04 3.486914e-08 -1.743457e-08
2.119953e-04 3.651409e-08 -1.825704e-08
2.144526e-04 3.823663e-08 -1.911832e-08
2.169384e-04 4.004044e-08 -2.002022e-08
2.194529e-04 4.192933e-08 -2.096467e-08
2.219966e-04 4.390734e-08 -2.195367e-08
2.245698e-04 4.597865e-08 -2.298932e-08
2.271728e-04 4.814767e-08 -2.407383e-08
2.298060e-04 5.041901e-08 -2.520951e-08
2.324697e-04 5.279750e-08 -2.639875e-08
2.351643e-04 5.528819e-08 -2.764410e-08
2.378901e-04 5.789637e-08 -2.894819e-08
2.406475e-04 6.062759e-08 -3.031380e-08
2.434369e-04 6.348765e-08 -3.174383e-08
2.462586e-04 6.648263e-08 -3.324132e-08
2.491130e-04 6.961889e-08 -3.480945e-08
2.520005e-04 7.290309e-08 -3.645155e-08
2.549215e-04 7.634222e-08 -3.817111e-08
2.578763e-04 7.994358e-08 -3.997179e-08
2.608654e-04 8.371483e-08 -4.185741e-08
2.638891e-04 8.766397e-08 -4.383199e-08
2.669478e-04 9.179941e-08 -4.589970e-08
2.700421e-04 9.612992e-08 -4.806496e-08
2.731722e-04 1.006647e-07 -5.033235e-08
2.763385e-04 1.054134e-07 -5.270671e-08
2.795416e-04 1.103861e-07 -5.519306e-08
2.827818e-04 1.155934e-07 -5.779670e-08
2.860596e-04 1.210463e-07 -6.052316e-08
2.893753e-04 1.267565e-07 -6.337823e-08
2.927295e-04 1.327359e-07 -6.636797e-08
2.961225e-04 1.389975e-07 -6.949875e-08
2.995549e-04 1.455544e-07 -7.277720e-08
3.030271e-04 1.524206e-07 -7.621031e-08
3.065395e-04 1.596107e-07 -7.980535e-08
3.100927e-04 1.671400e-07 -8.356998e-08
3.136870e-04 1.750244e-07 -8.751218e-08
3.173230e-04 1.832807e-07 -9.164035e-08
3.210011e-04 1.919265e-07 -9.596323e-08
3.247218e-04 2.009801e-07 -1.004900e-07
3.284857e-04 2.104607e-07 -1.052304e-07
3.322933e-04 2.203886e-07 -1.101943e-07
3.361449e-04 2.307847e-07 -1.153923e-07
3.400412e-04 2.416712e-07 -1.208356e-07
3.439826e-04 2.530712e-07 -1.265356e-07
3.479698e-04 2.650090e-07 -1.325045e-07
3.520031e-04 2.775098e-07 -1.387549e-07
3.560833e-04 2.906003e-07 -1.453002e-07
3.602107e-04 3.043083e-07 -1.521541e-07
3.643859e-04 3.186628e-07 -1.593314e-07
3.686095e-04 3.336944e-07 -1.668472e-07
3.728821e-04 3.494350e-07 -1.747175e-07
3.772042e-04 3.659181e-07 -1.829590e-07
3.815765e-04 3.831786e-07 -1.915893e-07
3.859994e-04 4.012532e-07 -2.006266e-07
3.904735e-04 4.201804e-07 -2.100902e-07
3.949995e-04 4.400003e-07 -2.200002e-07
3.995780e-04 4.607550e-07 -2.303775e-07
4.042096e-04 4.824887e-07 -2.412444e-07
4.088948e-04 5.052475e-07 -2.526237e-07
4.136344e-04 5.290796e-07 -2.645398e-07
4.184289e-04 5.540359e-07 -2.770179e-07
4.232789e-04 5.801692e-07 -2.900846e-07
4.281852e-04 6.075351e-07 -3.037675e-07
4.331483e-04 6.361916e-07 -3.180958e-07
4.381690e-04 6.661998e-07 -3.330999e-07
4.432479e-04 6.976232e-07 -3.488116e-07
4.483856e-04 7.305287e-07 -3.652644e-07
4.535829e-04 7.649862e-07 -3.824931e-07
4.588404e-04 8.010687e-07 -4.005344e-07
4.641589e-04 8.388530e-07 -4.194265e-07
4.695390e-04 8.784194e-07 -4.392097e-07
4.749815e-04 9.198517e-07 -4.599259e-07
4.804870e-04 9.632381e-07 -4.816190e-07
4.860564e-04 1.008671e-06 -5.043353e-07
4.916904e-04 1.056246e-06 -5.281229e-07
4.973896e-04 1.106065e-06 -5.530324e-07
5.031549e-04 1.158233e-06 -5.791165e-07
5.089870e-04 1.212862e-06 -6.064308e-07
5.148867e-04 1.270067e-06 -6.350333e-07
5.208549e-04 1.329969e-06 -6.649846e-07
5.268921e-04 1.392697e-06 -6.963483e-07
5.329994e-04 1.458382e-06 -7.291912e-07
5.391775e-04 1.527166e-06 -7.635828e-07
5.454271e-04 1.599193e-06 -7.995963e-07
5.517492e-04 1.674616e-06 -8.373080e-07
5.581446e-04 1.753596e-06 -8.767981e-07
5.646141e-04 1.836301e-06 -9.181504e-07
5.711586e-04 1.922905e-06 -9.614527e-07
5.777790e-04 2.013594e-06 -1.006797e-06
5.844761e-04 2.108559e-06 -1.054279e-06
5.912508e-04 2.208002e-06 -1.104001e-06
5.981041e-04 2.312133e-06 -1.156067e-06
6.050368e-04 2.421175e-06 -1.210588e-06
6.120498e-04 2.535359e-06 -1.267680e-06
6.191442e-04 2.654927e-06 -1.327463e-06
6.263207e-04 2.780132e-06 -1.390066e-06
6.335805e-04 2.911241e-06 -1.455620e-06
6.409244e-04 3.048532e-06 -1.524266e-06
6.483534e-04 3.192296e-06 -1.596148e-06
6.558686e-04 3.342838e-06 -1.671419e-06
6.634708e-04 3.500478e-06 -1.750239e-06
6.711612e-04 3.665550e-06 -1.832775e-06
6.789407e-04 3.838405e-06 -1.919203e-06
6.868104e-04 4.019409e-06 -2.009705e-06
6.947713e-04 4.208947e-06 -2.104474e-06
7.028244e-04 4.407421e-06 -2.203711e-06
7.109709e-04 4.615252e-06 -2.307626e-06
7.192119e-04 4.832880e-06 -2.416440e-06
7.275484e-04 5.060768e-06 -2.530384e-06
7.359814e-04 5.299399e-06 -2.649699e-06
7.445123e-04 5.549279e-06 -2.774639e-06
7.531420e-04 5.810938e-06 -2.905469e-06
7.618718e-04 6.084932e-06 -3.042466e-06
7.707027e-04 6.371841e-06 -3.185921e-06
7.796360e-04 6.672275e-06 -3.336138e-06
7.886729e-04 6.986870e-06 -3.493435e-06
7.978145e-04 7.316293e-06 -3.658147e-06
8.070620e-04 7.661244e-06 -3.830622e-06
8.164168e-04 8.022454e-06 -4.011227e-06
8.258799e-04 8.400688e-06 -4.200344e-06
8.354528e-04 8.796749e-06 -4.398374e-06
8.451366e-04 9.211476e-06 -4.605738e-06
8.549327e-04 9.645749e-06 -4.822875e-06
8.648423e-04 1.010049e-05 -5.050244e-06
8.748668e-04 1.057666e-05 -5.288330e-06
8.850075e-04 1.107527e-05 -5.537635e-06
8.952657e-04 1.159738e-05 -5.798688e-06
9.056428e-04 1.214409e-05 -6.072044e-06
9.161402e-04 1.271656e-05 -6.358280e-06
9.267593e-04 1.331601e-05 -6.658004e-06
9.375015e-04 1.394370e-05 -6.971851e-06
9.483682e-04 1.460097e-05 -7.300487e-06
9.593608e-04 1.528921e-05 -7.644606e-06
9.704809e-04 1.600988e-05 -8.004939e-06
9.817298e-04 1.676450e-05 -8.382248e-06
9.931092e-04 1.755467e-05 -8.777334e-06
1.004620e-03 1.838207e-05 -9.191033e-06
1.016265e-03 1.924844e-05 -9.624220e-06
1.028045e-03 2.015563e-05 -1.007781e-05
1.039961e-03 2.110555e-05 -1.055278e-05
1.052015e-03 2.210022e-05 -1.105011e-05
1.064209e-03 2.314174e-05 -1.157087e-05
1.076545e-03 2.423232e-05 -1.211616e-05
1.089023e-03 2.537427e-05 -1.268713e-05
1.101646e-03 2.657000e-05 -1.328500e-05
1.114415e-03 2.782204e-05 -1.391102e-05
1.127333e-03 2.913305e-05 -1.456652e-05
1.140400e-03 3.050579e-05 -1.525290e-05
1.153618e-03 3.194318e-05 -1.597159e-05
1.166990e-03 3.344825e-05 -1.672412e-05
1.180517e-03 3.502419e-05 -1.751209e-05
1.194200e-03 3.667433e-05 -1.833717e-05
1.208042e-03 3.840216e-05 -1.920108e-05
1.222045e-03 4.021134e-05 -2.010567e-05
1.236210e-03 4.210570e-05 -2.105285e-05
1.250539e-03 4.408922e-05 -2.204461e-05
1.265034e-03 4.616612e-05 -2.308306e-05
1.279697e-03 4.834078e-05 -2.417039e-05
1.294530e-03 5.061780e-05 -2.530890e-05
1.309535e-03 5.300198e-05 -2.650099e-05
1.324714e-03 5.549837e-05 -2.774918e-05
1.340069e-03 5.811224e-05 -2.905612e-05
1.355602e-03 6.084911e-05 -3.042456e-05
1.371315e-03 6.371476e-05 -3.185738e-05
1.387210e-03 6.671525e-05 -3.335763e-05
1.403289e-03 6.985691e-05 -3.492845e-05
1.419555e-03 7.314637e-05 -3.657318e-05
1.436009e-03 7.659057e-05 -3.829529e-05
1.452654e-03 8.019679e-05 -4.009840e-05
1.469492e-03 8.397263e-05 -4.198632e-05
1.486525e-03 8.792607e-05 -4.396303e-05
1.503755e-03 9.206543e-05 -4.603271e-05
1.521186e-03 9.639945e-05 -4.819972e-05
1.538818e-03 1.009373e-04 -5.046863e-05
1.556654e-03 1.056884e-04 -5.284422e-05
1.574698e-03 1.106630e-04 -5.533150e-05
1.592950e-03 1.158714e-04 -5.793572e-05
1.611414e-03 1.213247e-04 -6.066235e-05
1.630092e-03 1.270343e-04 -6.351714e-05
1.648987e-03 1.330122e-04 -6.650611e-05
1.668101e-03 1.392711e-04 -6.963555e-05
1.687436e-03 1.458241e-04 -7.291204e-05
1.706995e-03 1.526850e-04 -7.634249e-05
1.726781e-03 1.598682e-04 -7.993411e-05
1.746796e-03 1.673889e-04 -8.369446e-05
1.767044e-03 1.752629e-04 -8.763145e-05
1.787526e-03 1.835067e-04 -9.175335e-05
1.808245e-03 1.921377e-04 -9.606883e-05
1.829205e-03 2.011739e-04 -1.005870e-04
1.850407e-03 2.106345e-04 -1.053173e-04
1.871855e-03 2.205392e-04 -1.102696e-04
1.893552e-03 2.309089e-04 -1.154545e-04
1.915501e-03 2.417653e-04 -1.208827e-04
1.937703e-03 2.531313e-04 -1.265656e-04
1.960163e-03 2.650306e-04 -1.325153e-04
1.982884e-03 2.774882e-04 -1.387441e-04
2.005868e-03 2.905303e-04 -1.452651e-04
2.029118e-03 3.041842e-04 -1.520921e-04
2.052638e-03 3.184784e-04 -1.592392e-04
2.076430e-03 3.334430e-04 -1.667215e-04
2.100498e-03 3.491093e-04 -1.745547e-04
2.124845e-03 3.655101e-04 -1.827551e-04
2.149475e-03 3.826797e-04 -1.913399e-04
2.174389e-03 4.006540e-04 -2.003270e-04
2.199593e-03 4.194706e-04 -2.097353e-04
2.225089e-03 4.391689e-04 -2.195844e-04
2.250880e-03 4.597900e-04 -2.298950e-04
2.276970e-03 4.813769e-04 -2.406884e-04
2.303363e-03 5.039748e-04 -2.519874e-04
2.330061e-03 5.276308e-04 -2.638154e-04
2.357069e-03 5.523942e-04 -2.761971e-04
2.384390e-03 5.783167e-04 -2.891584e-04
2.412028e-03 6.054524e-04 -3.027262e-04
2.439986e-03 6.338577e-04 -3.169288e-04
2.468268e-03 6.635918e-04 -3.317959e-04
2.496878e-03 6.947166e-04 -3.473583e-04
2.525820e-03 7.272968e-04 -3.636484e-04
2.555097e-03 7.614001e-04 -3.807001e-04
2.584714e-03 7.970976e-04 -3.985488e-04
2.614673e-03 8.344632e-04 -4.172316e-04
2.644980e-03 8.735745e-04 -4.367873e-04
2.675638e-03 9.145128e-04 -4.572564e-04
2.706652e-03 9.573628e-04 -4.786814e-04
2.738025e-03 1.002213e-03 -5.011067e-04
2.769762e-03 1.049158e-03 -5.245788e-04
2.801867e-03 1.098292e-03 -5.491461e-04
2.834343e-03 1.149719e-03 -5.748597e-04
2.867196e-03 1.203545e-03 -6.017725e-04
2.900430e-03 1.259880e-03 -6.299402e-04
2.934050e-03 1.318842e-03 -6.594209e-04
2.968059e-03 1.380551e-03 -6.902755e-04
3.002462e-03 1.445135e-03 -7.225676e-04
3.037264e-03 1.512727e-03 -7.563637e-04
3.072469e-03 1.583467e-03 -7.917334e-04
3.108082e-03 1.657499e-03 -8.287494e-04
3.144108e-03 1.734976e-03 -8.674878e-04
3.180552e-03 1.816056e-03 -9.080281e-04
3.217418e-03 1.900907e-03 -9.504537e-04
3.254712e-03 1.989703e-03 -9.948514e-04
3.292437e-03 2.082624e-03 -1.041312e-03
3.330600e-03 2.179863e-03 -1.089931e-03
3.369206e-03 2.281616e-03 -1.140808e-03
3.408259e-03 2.388092e-03 -1.194046e-03
3.447764e-03 2.499509e-03 -1.249755e-03
3.487727e-03 2.616094e-03 -1.308047e-03
3.528154e-03 2.738084e-03 -1.369042e-03
3.569049e-03 2.865728e-03 -1.432864e-03
3.610419e-03 2.999285e-03 -1.499642e-03
3.652267e-03 3.139026e-03 -1.569513e-03
3.694601e-03 3.285234e-03 -1.642617e-03
3.737426e-03 3.438207e-03 -1.719103e-03
3.780747e-03 3.598254e-03 -1.799127e-03
3.824570e-03 3.765698e-03 -1.882849e-03
3.868901e-03 3.940877e-03 -1.970438e-03
3.913746e-03 4.124145e-03 -2.062072e-03
3.959110e-03 4.315871e-03 -2.157935e-03
4.005001e-03 4.516441e-03 -2.258220e-03
4.051423e-03 4.726258e-03 -2.363129e-03
4.098384e-03 4.945742e-03 -2.472871e-03
4.145888e-03 5.175333e-03 -2.587666e-03
4.193944e-03 5.415492e-03 -2.707746e-03
4.242556e-03 5.666697e-03 -2.833348e-03
4.291732e-03 5.929449e-03 -2.964724e-03
4.341478e-03 6.204273e-03 -3.102136e-03
4.391801e-03 6.491715e-03 -3.245857e-03
4.442707e-03 6.792345e-03 -3.396172e-03
4.494203e-03 7.106760e-03 -3.553379e-03
4.546295e-03 7.435581e-03 -3.717790e-03
4.598992e-03 7.779458e-03 -3.889728e-03
4.652300e-03 8.139070e-03 -4.069534e-03
4.706225e-03 8.515124e-03 -4.257561e-03
4.760775e-03 8.908359e-03 -4.454179e-03
4.815958e-03 9.319547e-03 -4.659772e-03
4.871780e-03 9.749491e-03 -4.874745e-03
4.928250e-03 1.019903e-02 -5.099515e-03
4.985373e-03 1.066905e-02 -5.334522e-03
5.043159e-03 1.116045e-02 -5.580223e-03
5.101615e-03 1.167419e-02 -5.837095e-03
5.160749e-03 1.221127e-02 -6.105635e-03
5.220568e-03 1.277273e-02 -6.386361e-03
5.281080e-03 1.335964e-02 -6.679816e-03
5.342293e-03 1.397313e-02 -6.986563e-03
5.404216e-03 1.461439e-02 -7.307191e-03
5.466857e-03 1.528463e-02 -7.642314e-03
5.530224e-03 1.598515e-02 -7.992570e-03
5.594326e-03 1.671726e-02 -8.358628e-03
5.659170e-03 1.748237e-02 -8.741181e-03
5.724766e-03 1.828192e-02 -9.140954e-03
5.791123e-03 1.911741e-02 -9.558701e-03
5.858248e-03 1.999043e-02 -9.995209e-03
5.926152e-03 2.090261e-02 -1.045130e-02
5.994843e-03 2.185565e-02 -1.092782e-02
6.064329e-03 2.285134e-02 -1.142566e-02
6.134622e-03 2.389152e-02 -1.194575e-02
6.205729e-03 2.497811e-02 -1.248904e-02
