1000
3.058338e-05 6.498603e-16 6.498603e-16 6.498603e-16 -3.249301e-16 -3.249301e-16 -3.249301e-16
3.093788e-05 6.963859e-16 6.963859e-16 6.963859e-16 -3.481930e-16 -3.481930e-16 -3.481929e-16
3.129648e-05 7.462424e-16 7.462424e-16 7.462424e-16 -3.731212e-16 -3.731212e-16 -3.731212e-16
3.165924e-05 7.996684e-16 7.996683e-16 7.996683e-16 -3.998342e-16 -3.998342e-16 -3.998342e-16
3.202621e-05 8.569193e-16 8.569192e-16 8.569192e-16 -4.284596e-16 -4.284596e-16 -4.284596e-16
3.239743e-05 9.182689e-16 9.182689e-16 9.182689e-16 -4.591344e-16 -4.591344e-16 -4.591344e-16
3.277295e-05 9.840108e-16 9.840107e-16 9.840107e-16 -4.920054e-16 -4.920054e-16 -4.920053e-16
3.315282e-05 1.054459e-15 1.054459e-15 1.054459e-15 -5.272296e-16 -5.272296e-16 -5.272296e-16
3.353710e-05 1.129951e-15 1.129951e-15 1.129951e-15 -5.649757e-16 -5.649757e-16 -5.649757e-16
3.392583e-05 1.210848e-15 1.210848e-15 1.210848e-15 -6.054242e-16 -6.054242e-16 -6.054241e-16
3.431907e-05 1.297537e-15 1.297537e-15 1.297537e-15 -6.487684e-16 -6.487684e-16 -6.487684e-16
3.471687e-05 1.390432e-15 1.390432e-15 1.390432e-15 -6.952159e-16 -6.952159e-16 -6.952158e-16
3.511928e-05 1.489977e-15 1.489977e-15 1.489977e-15 -7.449886e-16 -7.449886e-16 -7.449886e-16
3.552635e-05 1.596650e-15 1.596649e-15 1.596649e-15 -7.983248e-16 -7.983248e-16 -7.983247e-16
3.593814e-05 1.710959e-15 1.710959e-15 1.710959e-15 -8.554794e-16 -8.554794e-16 -8.554793e-16
3.635470e-05 1.833452e-15 1.833452e-15 1.833452e-15 -9.167260e-16 -9.167260e-16 -9.167259e-16
3.677609e-05 1.964715e-15 1.964715e-15 1.964715e-15 -9.823573e-16 -9.823573e-16 -9.823572e-16
3.720237e-05 2.105375e-15 2.105375e-15 2.105375e-15 -1.052687e-15 -1.052687e-15 -1.052687e-15
3.763358e-05 2.256105e-15 2.256105e-15 2.256105e-15 -1.128053e-15 -1.128053e-15 -1.128053e-15
3.806980e-05 2.417627e-15 2.417627e-15 2.417627e-15 -1.208814e-15 -1.208814e-15 -1.208814e-15
3.851107e-05 2.590713e-15 2.590713e-15 2.590713e-15 -1.295356e-15 -1.295356e-15 -1.295356e-15
3.895746e-05 2.776190e-15 2.776190e-15 2.776190e-15 -1.388095e-15 -1.388095e-15 -1.388095e-15
3.940902e-05 2.974947e-15 2.974947e-15 2.974947e-15 -1.487473e-15 -1.487473e-15 -1.487473e-15
3.986581e-05 3.187933e-15 3.187932e-15 3.187932e-15 -1.593966e-15 -1.593966e-15 -1.593966e-15
4.032790e-05 3.416167e-15 3.416167e-15 3.416167e-15 -1.708083e-15 -1.708083e-15 -1.708083e-15
4.079535e-05 3.660741e-15 3.660741e-15 3.660741e-15 -1.830371e-15 -1.830371e-15 -1.830370e-15
4.126821e-05 3.922825e-15 3.922825e-15 3.922825e-15 -1.961413e-15 -1.961413e-15 -1.961412e-15
4.174655e-05 4.203673e-15 4.203672e-15 4.203672e-15 -2.101836e-15 -2.101836e-15 -2.101836e-15
4.223044e-05 4.504627e-15 4.504627e-15 4.504627e-15 -2.252313e-15 -2.252313e-15 -2.252313e-15
4.271994e-05 4.827127e-15 4.827127e-15 4.827127e-15 -2.413564e-15 -2.413564e-15 -2.413563e-15
4.321511e-05 5.172716e-15 5.172716e-15 5.172716e-15 -2.586358e-15 -2.586358e-15 -2.586358e-15
4.371602e-05 5.543047e-15 5.543047e-15 5.543047e-15 -2.771524e-15 -2.771524e-15 -2.771523e-15
4.422274e-05 5.939892e-15 5.939891e-15 5.939891e-15 -2.969946e-15 -2.969946e-15 -2.969946e-15
4.473533e-05 6.365147e-15 6.365147e-15 6.365147e-15 -3.182574e-15 -3.182574e-15 -3.182573e-15
4.525386e-05 6.820848e-15 6.820848e-15 6.820848e-15 -3.410424e-15 -3.410424e-15 -3.410424e-15
4.577841e-05 7.309174e-15 7.309173e-15 7.309173e-15 -3.654587e-15 -3.654587e-15 -3.654586e-15
4.630903e-05 7.832460e-15 7.832460e-15 7.832460e-15 -3.916230e-15 -3.916230e-15 -3.916230e-15
4.684580e-05 8.393210e-15 8.393210e-15 8.393210e-15 -4.196605e-15 -4.196605e-15 -4.196605e-15
4.738880e-05 8.994106e-15 8.994106e-15 8.994106e-15 -4.497053e-15 -4.497053e-15 -4.497053e-15
4.793808e-05 9.638022e-15 9.638022e-15 9.638022e-15 -4.819011e-15 -4.819011e-15 -4.819011e-15
4.849374e-05 1.032804e-14 1.032804e-14 1.032804e-14 -5.164019e-15 -5.164019e-15 -5.164018e-15
4.905584e-05 1.106745e-14 1.106745e-14 1.106745e-14 -5.533727e-15 -5.533727e-15 -5.533726e-15
4.962445e-05 1.185981e-14 1.185981e-14 1.185981e-14 -5.929903e-15 -5.929903e-15 -5.929903e-15
5.019965e-05 1.270889e-14 1.270889e-14 1.270889e-14 -6.354443e-15 -6.354443e-15 -6.354443e-15
5.078152e-05 1.361875e-14 1.361875e-14 1.361875e-14 -6.809377e-15 -6.809377e-15 -6.809377e-15
5.137014e-05 1.459376e-14 1.459376e-14 1.459376e-14 -7.296881e-15 -7.296881e-15 -7.296881e-15
5.196557e-05 1.563857e-14 1.563857e-14 1.563857e-14 -7.819287e-15 -7.819287e-15 -7.819287e-15
